"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"3438";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ZŠ t.p.";"Budovate¾ská 1309";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3439";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ZŠ t.p.";"Budovate¾ská 1309";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3440";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola -ŠZŠtp";"Budovate¾ská 1309";"Vranov nad Top¾ou";"09301";;;;;;;;;;;"94,7368";"100";;;;;;;;;;;;;;;;;;;;;;
"3441";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Dr. C. Daxnera 88";"Vranov nad Top¾ou";"09313";"74,3719";"70,5584";;;;"65,3061";;;"36,9565";;;;;;;;;;;;;;;;;;;;;"40,3509";;;;
"3442";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Daxnerova 88";"Vranov nad Top¾ou";"09335";"78";;;;"63,6585";"22,2798";;;;;;;;;;;;;;;;;;;;;;;;"28,4738";;;;
"3444";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kukuèínova 106";"Vranov nad Top¾ou";"09303";;;;;;;;;;;"3,90016";"8,4517";;;;;;;;;;;;;;;;;;"14,183";;;;
"3445";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lomnická 620";"Vranov nad Top¾ou";"09303";;;;;;;;;;;;;;;"33,0686";"12,2744";"1,51625";;;;;;;;;;;;;"93,8189";;;;
"3446";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"SOŠ drevárska";"Slovenskı";"Stredná odborná škola";"SOŠ drevárska";"Lúèna 1055";"Vranov nad Top¾ou";"09301";"25,25";;;;"1,95122";;;;;;;;;;;;;;;;;;;;;;;;;"19,8178";;;;
"3447";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.- PŠI";"M. R. Štefánika 140";"Vranov nad Top¾ou";"09341";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"67,4603";;;;
"3448";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠi";"M. R. Štefánika 140";"Vranov nad Top¾ou";"09341";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3449";"Prešovskı";"Vranov nad Top¾ou";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"M. R. Štefánika 200";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"78,7611";;;;
"3450";"Prešovskı";"Vranov nad Top¾ou";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"M. R. Štefánika 200";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2,35988";;;;
"3451";"Prešovskı";"Vranov nad Top¾ou";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"CZŠ s MŠ sv. D. Sávia";"Nám. J. Pavla II. 26";"Vranov nad Top¾ou";"09302";;;;;;;;;;;"5,0702";"8,66477";;;;;;;;;;;;;;;;;;;;;;
"3452";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sídlisko II. 1336";"Vranov nad Top¾ou";"09301";;;;;;;;;;;"68,6427";"90,1278";;;;;;;;;;;;;;;;;;"8,33733";;;;
"3453";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sídlisko juh 1054";"Vranov nad Top¾ou";"09301";;;;;;;;;;;"65,2886";"78,9773";;;;;;;;;;;;;;;;;;"2,34787";;;;
"3455";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sídlisko Lúèna 1";"Vranov nad Top¾ou";"09301";;;;;;;;;;;"28,2371";"42,4006";;;;;;;;;;;;;;;;;;"1,38955";;;;
"3456";"Prešovskı";"Vranov nad Top¾ou";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gym. sv. Fr. z Assisi";"Školská 650";"Vranov nad Top¾ou";"09302";"17,0854";"98,9848";;;;"3,57143";;;;;"9,34579";"19,6429";;;;;;;;;;;;;;;;;;"46,9298";;;;
"3457";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vyšnı ipov 220";"Vyšnı ipov";"09433";;;;;;;;;;;"28,5491";"45,0994";;;"36,3899";"50,8303";"55,3069";;;;;;;;;;;;;"57,5467";;;;
"3458";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Zámutov 531";"Zámutov";"09415";;;;;;;;;;;"6,16225";"5,46875";;;"100";"51,8412";"19,8556";;;;;;;;;;;;;"21,8495";;;;
"3459";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"alobín 36";"alobín";"09403";;;;;;;;;;;;;;;"42,9603";"16,6787";"9,74729";;;;;;;;;;;;;"47,8198";;;;
"3460";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 121";"Gelnica";"05601";;;;;;;;;;;"65,2886";"51,9176";;;;;;;;;;;;;;;;;;"22,5204";;;;
"3461";"Košickı";"Gelnica";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spoj.škola int. - ŠZŠ";"Kováèska 12";"Gelnica";"05601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3462";"Košickı";"Gelnica";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Lutherovo nám. 1";"Gelnica";"05601";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"78,1711";;;;
"3463";"Košickı";"Gelnica";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"SNP 1";"Gelnica";"05601";"13,5678";"21,3198";;;;"5,61225";;;;;;;;;"78,7879";"88,6364";"2,27273";;;;;;;;;;;;;"58,3333";;;;
"3464";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Helcmanovce 41";"Helcmanovce";"05563";;;;;;;;;;;"28,0811";"14,2756";;;"53,7906";"40,2166";"75,8123";;;;;;;;;;;;;"74,2693";;;;
"3465";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 297";"Jaklovce";"05561";;;;;;;;;;;"28,5491";"30,8239";;;"73,6462";"88,8087";"66,4982";;;;;;;;;;;;;"46,2865";;;;
"3466";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kluknava 43";"Kluknava";"05351";;;;;;;;;;;"11,1544";"9,87216";;;"29,1697";"16,2455";"10,7581";;;;;;;;;;;;;"22,3766";;;;
"3467";"Košickı";"Gelnica";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umel.škola";"Obchodná 7";"Margecany";"05501";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"88,2006";;;;
"3468";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 20";"Margecany";"05501";;;;;;;;;;;"28,5491";"34,517";;;;;;;;;;;;;;;;;;"23,5266";;;;
"3470";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mníšek nad Hnilcom 497";"Mníšek nad Hnilcom";"05564";;;;;;;;;;;"9,04836";"6,32102";;;"50,3971";"85,0542";"92,2744";;;;;;;;;;;;;"60,7571";;;;
"3472";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 684";"Nálepkovo";"05333";;;;;;;;;;;"3,04212";"3,62216";;;;;;;;;;;;;;;;;;"14,0393";;;;
"3473";"Košickı";"Gelnica";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola int.- PŠi";"Breziny 256";"Prakovce";"05562";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"19,0476";;;;
"3474";"Košickı";"Gelnica";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola int. - OUi";"Breziny 256";"Prakovce";"05562";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3475";"Košickı";"Gelnica";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umelec.škola";"Breziny 289";"Prakovce";"05562";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"73,7463";;;;
"3476";"Košickı";"Gelnica";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Prakovce 282";"Prakovce";"05562";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4,32802";;;;
"3478";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Prakovce 307";"Prakovce";"05562";;;;;;;;;;;"25,195";"20,5256";;;;;;;;;;;;;;;;;;"25,587";;;;
"3479";"Košickı";"Gelnica";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Richnava 189";"Richnava";"05351";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3480";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Smolník 528";"Smolník";"05566";;;;;;;;;;;"8,34633";"13,0682";;;"56,6787";"30,2527";"83,3213";;;;;;;;;;;;;"78,8213";;;;
"3482";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 122";"Švedlár";"05334";;;;;;;;;;;"2,88612";"3,33807";;;;;;;;;;;;;;;;;;"45,5678";;;;
"3483";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ve¾kı Folkmar 328";"Ve¾kı Folkmar";"05551";;;;;;;;;;;"98,83";"54,4744";;;;;;;;;;;;;;;;;;"82,4629";;;;
"3485";"Košickı";"Gelnica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Závadka 195";"Závadka";"05333";;;;;;;;;;;;;;;"73,7184";"76,4621";"69,7473";;;;;;;;;;;;;"76,5213";;;;
"3486";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri RC";"Bankov è. 15";"Košice - Sever";"04031";;;;;;;;;;;"5,26316";"0";;;;;;;;;;;;;;;;;;;;;;
"3487";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"OU pri špec. vıchov. zariadení";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilištepri RC";"Bankov è. 15";"Košice - Sever";"04031";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"89,6825";;;;
"3488";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Belehradská 21";"Košice - Sídlisko ahanovce";"04013";;;;;;;;;;;"50,39";"51,4915";;;;;;;;;;;;;;;;;;"12,6497";;;;
"3489";"Košickı";"Košice I";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Bocatiova 1";"Košice - Staré Mesto";"04153";"8";;;;"8,29268";;;;;;;;;;;;;;;;;;;;;;;;;"39,6355";;;;
"3490";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bruselská 18";"Košice - Sídlisko ahanovce";"04013";;;;;;;;;;;"96,4119";"91,1932";;;;;;;;;;;;;;;;;;"13,5601";;;;
"3491";"Košickı";"Košice I";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná odborná škola";"Grešákova 1";"Košice - Staré Mesto";"04001";;"42";"73,5294";"70,5882";"30,2439";"18,1347";;;;;;;;;"20,297";"45,0495";"37,4046";;;;;;;;;;;;;"67,426";;;;
"3492";"Košickı";"Košice I";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ dopravná";"Hlavná 113";"Košice - Staré Mesto";"04001";"56,5";;;;"78,5366";;;;;;;;;;;;;;;;;;;;;;;;;"18,451";;;;
"3493";"Košickı";"Košice I";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hlavná 68";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"94,1003";;;;
"3494";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hroncova 23";"Košice - Sever";"04001";;;;;;;;;;;"95,0858";"78,6932";;;;;;;;;;;;;;;;;;"18,8788";;;;
"3495";"Košickı";"Košice I";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umelec.škola";"Hroncova 23";"Košice - Sever";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"95,2802";;;;
"3496";"Košickı";"Košice I";"Samosprávny kraj";"Škola úitkového vıtvarníctva";"Slovenskı";"Stredná odborná škola";"Škola úit.vıtvarníctva";"Jakobyho 15";"Košice - Staré Mesto";"04084";"67,75";;;;"71,7073";"41,4508";;;;;;;;;;;;;;;;;;;;;;;;"90,8884";;;;
"3500";"Košickı";"Košice I";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Cirk.základná škola sMŠ";"Juhoslovanská 2";"Košice - Sídlisko ahanovce";"04013";;;;;;;;;;;"95,7878";"90,483";;;"87,7256";"28,8087";"62,7437";;;;;;;;;;;;;"66,8424";;;;
"3501";"Košickı";"Košice I";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr.zákl.umelec. škola";"Kmeova 23";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3,53982";;;;
"3502";"Košickı";"Košice I";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Súkromné konzervatórium";"Zádielska 12";"Košice - Staré Mesto";"04001";"93,75";;;;"100";;;;;;;;;;;;;;;;;;;;;;;;;"68,75";;;;
"3503";"Košickı";"Košice I";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ strojnícka";"Komenského 2";"Košice - Sever";"04001";"51,25";"47";;;"70,4878";"13,9896";;;;;;;;;;;;;;;;;;;;;;;;"41,9134";;;;
"3504";"Košickı";"Košice I";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Komenského 44";"Košice - Sever";"04001";"91";"79";;;"96,8293";"86,5285";;;;;;;;;;;;;;;;;;;;;;;;"5,01139";;;;
"3505";"Košickı";"Košice I";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Kováèska 43";"Košice - Staré Mesto";"04199";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,589971";;;;
"3506";"Košickı";"Košice I";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola. G s VJM";"Kuzmányho 6";"Košice - Staré Mesto";"04174";;;;;;;;;;;;"77,7699";"84,3284";"97,0149";;;;;;;;;;;;;;;;"60,7571";;;;
"3507";"Košickı";"Košice I";"Samosprávny kraj";"Gymnázium";"Maïarskı";"Gymnázium";"Gymnázium a ZŠ s VJM";"Kuzmányho 6";"Košice - Staré Mesto";"04174";;"93,9086";"95";"95";;"78,5714";;;;;;;;;;;;;;;;;;;;;;;;"71,0526";;;;
"3508";"Košickı";"Košice I";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ stavebná a geodet.";"Lermontovova 1";"Košice - Staré Mesto";"04172";"62,75";;;;"65,1219";"69,4301";;;;;;;;;;;;;;;;;;;;;;;;"17,9954";;;;
"3509";"Košickı";"Košice I";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr.SOŠ ekonom.Tercium";"Lermontovova 1";"Košice - Staré Mesto";"04001";"69,75";;;;"77,561";"1,03627";;;;;;;;;;;;;;;;;;;;;;;;"90,205";;;;
"3511";"Košickı";"Košice I";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Masarykova 19/A";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;"100";"51,8412";"93,0686";;;;;;;;;;;;;"73,6943";;;;
"3512";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Masarykova 19/A";"Košice - Staré Mesto";"04001";;;;;;;;;;;"58,4243";"53,6222";;;;;;;;;;;;;;;;;;"17,7288";;;;
"3513";"Košickı";"Košice I";"Cirkev, cirkevné spoloèenstvo";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"SZŠ sv. Albety";"Mäsiarska 25";"Košice - Staré Mesto";"04001";"29";;;;"45,6098";;;"57,2727";;;;;;;;;;;;;;;;;;;;;;"92,2551";;;;
"3514";"Košickı";"Košice I";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Stredná zdravot. škola";"Moyzesova 17";"Košice - Staré Mesto";"04176";"97";;;;"79,7561";"49,2228";;"84,0909";;;;;;;;;;;;;;;;;;;;;;"96,5831";;;;
"3515";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nám. L. Novomeského 2";"Košice - Staré Mesto";"04001";;;;;;;;;;;"95,3978";"90,483";;;;;;;;;;;;;;;;;;"33,8764";;;;
"3516";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Francúzsky bil.";"Gymnázium";"Gymnázium M.R.Štefánika";"Nám. L. Novomeského 4";"Košice - Staré Mesto";"04224";"48,7437";"8,62944";;;;"62,7551";;;;;"17,757";"13,3929";;;;;;;;;;;;;;;;;;"38,5965";;;;
"3517";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Odborárska 2";"Košice - Sever";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3519";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"SOŠ eleznièná";"Slovenskı";"Stredná odborná škola";"SOŠ eleznièná";"Palackého 14";"Košice - Staré Mesto";"04001";"8,75";;;;"22,439";;;"43,6364";;;;;;;"32,6733";"73,2673";"46,5649";;;;;;;;;;;;;"44,6469";;;;
"3520";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Park Angelinum 8";"Košice - Staré Mesto";"04215";;;;;;;;;;;"96,8799";"96,4489";;;;;;;;;;;;;;;;;;"9,63105";;;;
"3521";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Španielsky bil.";"Gymnázium";"Gymnázium";"Park mládee 5";"Košice - Sever";"04001";"67,3367";"34,0102";;;;"77,551";;;;;;;;;;;;;;;;;;;;;;;;"7,45614";;;;
"3522";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Polianska 1";"Košice - Sever";"04001";;;;;;;;;;;"76,8331";"83,2386";;;"100";"94,4404";"84,0433";;;;;;;;;;;;;"34,068";;;;
"3523";"Košickı";"Košice I";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Poštová 9";"Košice - Staré Mesto";"04252";"97,99";"88,3249";;;;"95,4082";;;"93,4783";;;;;;;;;;;;;;;;;;;;;"10,5263";;;;
"3524";"Košickı";"Košice I";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Strojárenská 3";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"73,9818";;;;
"3525";"Košickı";"Košice I";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Evanjelické gymnázium";"Škultétyho 10";"Košice - Staré Mesto";"04001";"81,407";"35,0254";;;;;"71,4286";;;;"82,243";"61,6071";;;;;;;;;;;;;;;;;;"31,1404";;;;
"3526";"Košickı";"Košice I";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Šrobárova 1";"Košice - Staré Mesto";"04223";"65,8291";"22,335";;;;"51,5306";;;"69,5652";;;;;;"30,303";"64,3939";"24,2424";;;;;;;;;;;;;"21,9298";;;;
"3527";"Košickı";"Košice I";"Samosprávny kraj";"Konzervatórium";"Slovenskı";"Konzervatórium";"Konzervatórium";"Timonova 2";"Košice - Staré Mesto";"04203";"50";;;;"81,25";;;;;;;;;;;;;;;;;;;;;;;;;"100";;;;
"3528";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tomášikova 31";"Košice - Sever";"04001";;;;;;;;;;;"73,4789";"67,6136";;;;;;;;;;;;;;;;;;"20,2204";;;;
"3529";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola - PŠ";"Vojenská 13";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"61,1111";;;;
"3530";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre iakov s autizmom";"Slovenskı";"Špeciálna základná škola";"ZŠ pre iakov s autizm.";"Vojenská 13";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3531";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spoj.škola - ŠZŠ";"Vojenská 13";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3532";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spoj.škola - ŠZŠ";"Vojenská 13";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3533";"Košickı";"Košice I";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Watsonova 61";"Košice - Sever";"04138";"80";"55";;;"68,5366";"22,2798";"62,5";;;;;;;;;;;;;;;;;;;;;;;"42,5968";;;;
"3534";"Košickı";"Košice I";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymn. sv. T. Akvinského";"Zbrojnièná 3";"Košice - Staré Mesto";"04001";"78,392";"31,4721";;;;"44,898";;;;;;;;;;;;;;;;;;;;;;;;"40,7895";;;;
"3535";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"eliarska 4";"Košice - ahanovce";"04013";;;;;;;;;;;"99,22";"99,4318";;;"89,4585";"16,7509";"77,1119";;;;;;;;;;;;;"30,666";;;;
"3536";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bernolákova 16";"Košice - Západ";"04011";;;;;;;;;;;"70,7488";"83,4517";;;;;;;;;;;;;;;;;;"11,4998";;;;
"3537";"Košickı";"Košice II";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ sv. Cyrila a Metoda";"Bernolákova 18";"Košice - Západ";"04011";;;;;;;;;;;"91,3417";"92,8977";;;;;;;;;;;;;;;;;;"8,00192";;;;
"3538";"Košickı";"Košice II";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Bernolákova 26";"Košice - Západ";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"76,9911";;;;
"3539";"Košickı";"Košice II";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ sv. košickıch muèen";"Èordákova 50";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;"91,3417";"92,5426";;;;;;;;;;;;;;;;;;"27,5515";;;;
"3540";"Košickı";"Košice II";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium sv.koš.muèen.";"Èordákova 50";"Košice - Sídlisko KVP";"04023";"54,7739";"67,5127";;;;"35,7143";;;;;;;;;"75";"49,2424";"66,6667";;;;;;;;;;;;;"90,3509";;;;
"3541";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Drábova 3";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;"39,3916";"63,6364";;;"80,7942";"85,0542";"33,935";;;;;;;;;;;;;"25,6828";;;;
"3542";"Košickı";"Košice II";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna zákl.škola";"Ininierska 24";"Košice - Západ";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3543";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Janigova 2";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;"72,6989";"57,0312";;;;;;;;;;;;;;;;;;"27,9348";;;;
